date,sku,units_sold,price,promo_flag
2023-10-19,DOUBLE_FACED_JACKET,18,132.86,0
2023-10-20,DOUBLE_FACED_JACKET,24,136.7,0
2023-10-21,DOUBLE_FACED_JACKET,32,143.01,0
2023-10-22,DOUBLE_FACED_JACKET,33,139.24,0
2023-10-23,DOUBLE_FACED_JACKET,14,136.61,0
2023-10-24,DOUBLE_FACED_JACKET,21,138.08,0
2023-10-25,DOUBLE_FACED_JACKET,22,140.37,0
2023-10-26,DOUBLE_FACED_JACKET,22,142.28,0
2023-10-27,DOUBLE_FACED_JACKET,20,140.89,0
2023-10-28,DOUBLE_FACED_JACKET,40,142.97,0
2023-10-29,DOUBLE_FACED_JACKET,28,143.72,0
2023-10-30,DOUBLE_FACED_JACKET,16,137.39,0
2023-10-31,DOUBLE_FACED_JACKET,32,134.61,0
2023-11-01,DOUBLE_FACED_JACKET,30,137.09,0
2023-11-02,DOUBLE_FACED_JACKET,24,136.2,0
2023-11-03,DOUBLE_FACED_JACKET,18,145.13,0
2023-11-04,DOUBLE_FACED_JACKET,28,144.18,0
2023-11-05,DOUBLE_FACED_JACKET,21,143.75,0
2023-11-06,DOUBLE_FACED_JACKET,23,138.42,0
2023-11-07,DOUBLE_FACED_JACKET,22,138.76,0
2023-11-08,DOUBLE_FACED_JACKET,24,138.12,0
2023-11-09,DOUBLE_FACED_JACKET,33,142.19,0
2023-11-10,DOUBLE_FACED_JACKET,25,140.53,0
2023-11-11,DOUBLE_FACED_JACKET,35,133.93,0
2023-11-12,DOUBLE_FACED_JACKET,38,145.35,0
2023-11-13,DOUBLE_FACED_JACKET,27,133.01,0
2023-11-14,DOUBLE_FACED_JACKET,25,135.69,0
2023-11-15,DOUBLE_FACED_JACKET,24,135.48,0
2023-11-16,DOUBLE_FACED_JACKET,25,135.83,0
2023-11-17,DOUBLE_FACED_JACKET,32,142.61,0
2023-11-18,DOUBLE_FACED_JACKET,44,132.96,0
2023-11-19,DOUBLE_FACED_JACKET,32,138.83,0
2023-11-20,DOUBLE_FACED_JACKET,11,136.88,0
2023-11-21,DOUBLE_FACED_JACKET,31,144.56,0
2023-11-22,DOUBLE_FACED_JACKET,56,115.93,1
2023-11-23,DOUBLE_FACED_JACKET,80,105.34,1
2023-11-24,DOUBLE_FACED_JACKET,88,124.71,1
2023-11-25,DOUBLE_FACED_JACKET,65,117.89,1
2023-11-26,DOUBLE_FACED_JACKET,57,124.52,1
2023-11-27,DOUBLE_FACED_JACKET,90,111.54,1
2023-11-28,DOUBLE_FACED_JACKET,53,109.48,1
2023-11-29,DOUBLE_FACED_JACKET,25,143.87,0
2023-11-30,DOUBLE_FACED_JACKET,33,133.65,0
2023-12-01,DOUBLE_FACED_JACKET,49,144.01,0
2023-12-02,DOUBLE_FACED_JACKET,34,141.89,0
2023-12-03,DOUBLE_FACED_JACKET,37,139.61,0
2023-12-04,DOUBLE_FACED_JACKET,23,138.79,0
2023-12-05,DOUBLE_FACED_JACKET,24,134.35,0
2023-12-06,DOUBLE_FACED_JACKET,26,137.77,0
2023-12-07,DOUBLE_FACED_JACKET,40,141.1,0
2023-12-08,DOUBLE_FACED_JACKET,28,139.17,0
2023-12-09,DOUBLE_FACED_JACKET,38,143.26,0
2023-12-10,DOUBLE_FACED_JACKET,33,142.98,0
2023-12-11,DOUBLE_FACED_JACKET,24,134.85,0
2023-12-12,DOUBLE_FACED_JACKET,25,136.64,0
2023-12-13,DOUBLE_FACED_JACKET,26,142.57,0
2023-12-14,DOUBLE_FACED_JACKET,21,144.25,0
2023-12-15,DOUBLE_FACED_JACKET,81,144.15,0
2023-12-16,DOUBLE_FACED_JACKET,70,142.78,0
2023-12-17,DOUBLE_FACED_JACKET,58,132.96,0
2023-12-18,DOUBLE_FACED_JACKET,50,138.97,0
2023-12-19,DOUBLE_FACED_JACKET,56,141.18,0
2023-12-20,DOUBLE_FACED_JACKET,87,145.46,0
2023-12-21,DOUBLE_FACED_JACKET,45,139.32,0
2023-12-22,DOUBLE_FACED_JACKET,66,140.87,0
2023-12-23,DOUBLE_FACED_JACKET,114,137.55,0
2023-12-24,DOUBLE_FACED_JACKET,71,141.72,0
2023-12-25,DOUBLE_FACED_JACKET,26,143.08,0
2023-12-26,DOUBLE_FACED_JACKET,35,144.65,0
2023-12-27,DOUBLE_FACED_JACKET,28,135.9,0
2023-12-28,DOUBLE_FACED_JACKET,27,144.48,0
2023-12-29,DOUBLE_FACED_JACKET,31,141.14,0
2023-12-30,DOUBLE_FACED_JACKET,38,140.6,0
2023-12-31,DOUBLE_FACED_JACKET,30,133.21,0
2024-01-01,DOUBLE_FACED_JACKET,50,124.41,1
2024-01-02,DOUBLE_FACED_JACKET,62,124.77,1
2024-01-03,DOUBLE_FACED_JACKET,42,122.64,1
2024-01-04,DOUBLE_FACED_JACKET,53,107.63,1
2024-01-05,DOUBLE_FACED_JACKET,57,119.25,1
2024-01-06,DOUBLE_FACED_JACKET,116,105.91,1
2024-01-07,DOUBLE_FACED_JACKET,77,121.33,1
2024-01-08,DOUBLE_FACED_JACKET,24,139.57,0
2024-01-09,DOUBLE_FACED_JACKET,24,138.6,0
2024-01-10,DOUBLE_FACED_JACKET,38,143.47,0
2024-01-11,DOUBLE_FACED_JACKET,18,138.92,0
2024-01-12,DOUBLE_FACED_JACKET,31,143.56,0
2024-01-13,DOUBLE_FACED_JACKET,32,141.95,0
2024-01-14,DOUBLE_FACED_JACKET,36,143.53,0
2024-01-15,DOUBLE_FACED_JACKET,25,134.02,0
2024-01-16,DOUBLE_FACED_JACKET,28,136.89,0
2024-01-17,DOUBLE_FACED_JACKET,41,141.1,0
2024-01-18,DOUBLE_FACED_JACKET,29,140.68,0
2024-01-19,DOUBLE_FACED_JACKET,42,138.6,0
2024-01-20,DOUBLE_FACED_JACKET,36,145.66,0
2024-01-21,DOUBLE_FACED_JACKET,33,141.45,0
2024-01-22,DOUBLE_FACED_JACKET,28,136.57,0
2024-01-23,DOUBLE_FACED_JACKET,28,134.48,0
2024-01-24,DOUBLE_FACED_JACKET,32,143.94,0
2024-01-25,DOUBLE_FACED_JACKET,34,135.93,0
2024-01-26,DOUBLE_FACED_JACKET,32,140.99,0
2024-01-27,DOUBLE_FACED_JACKET,41,136.29,0
2024-01-28,DOUBLE_FACED_JACKET,55,135.01,0
2024-01-29,DOUBLE_FACED_JACKET,28,144.16,0
2024-01-30,DOUBLE_FACED_JACKET,31,142.7,0
2024-01-31,DOUBLE_FACED_JACKET,34,135.67,0
2024-02-01,DOUBLE_FACED_JACKET,37,144.66,0
2024-02-02,DOUBLE_FACED_JACKET,39,133.59,0
2024-02-03,DOUBLE_FACED_JACKET,54,138.26,0
2024-02-04,DOUBLE_FACED_JACKET,48,139.65,0
2024-02-05,DOUBLE_FACED_JACKET,25,137.34,0
2024-02-06,DOUBLE_FACED_JACKET,27,142.33,0
2024-02-07,DOUBLE_FACED_JACKET,29,144.81,0
2024-02-08,DOUBLE_FACED_JACKET,34,136.11,0
2024-02-09,DOUBLE_FACED_JACKET,31,144.71,0
2024-02-10,DOUBLE_FACED_JACKET,44,132.3,0
2024-02-11,DOUBLE_FACED_JACKET,43,145.43,0
2024-02-12,DOUBLE_FACED_JACKET,20,143.58,0
2024-02-13,DOUBLE_FACED_JACKET,36,135.96,0
2024-02-14,DOUBLE_FACED_JACKET,31,133.39,0
2024-02-15,DOUBLE_FACED_JACKET,40,135.41,0
2024-02-16,DOUBLE_FACED_JACKET,33,136.24,0
2024-02-17,DOUBLE_FACED_JACKET,35,140.37,0
2024-02-18,DOUBLE_FACED_JACKET,30,142.38,0
2024-02-19,DOUBLE_FACED_JACKET,19,132.72,0
2023-08-24,DOUBLE_STRAP_SUEDE_SANDALS,16,58.55,0
2023-08-25,DOUBLE_STRAP_SUEDE_SANDALS,12,61.84,0
2023-08-26,DOUBLE_STRAP_SUEDE_SANDALS,19,58.94,0
2023-08-27,DOUBLE_STRAP_SUEDE_SANDALS,19,58.84,0
2023-08-28,DOUBLE_STRAP_SUEDE_SANDALS,15,60.55,0
2023-08-29,DOUBLE_STRAP_SUEDE_SANDALS,16,62.02,0
2023-08-30,DOUBLE_STRAP_SUEDE_SANDALS,15,59.6,0
2023-08-31,DOUBLE_STRAP_SUEDE_SANDALS,9,56.97,0
2023-09-01,DOUBLE_STRAP_SUEDE_SANDALS,23,60.45,0
2023-09-02,DOUBLE_STRAP_SUEDE_SANDALS,21,61.32,0
2023-09-03,DOUBLE_STRAP_SUEDE_SANDALS,16,57.6,0
2023-09-04,DOUBLE_STRAP_SUEDE_SANDALS,12,60.48,0
2023-09-05,DOUBLE_STRAP_SUEDE_SANDALS,13,59.48,0
2023-09-06,DOUBLE_STRAP_SUEDE_SANDALS,13,60.23,0
2023-09-07,DOUBLE_STRAP_SUEDE_SANDALS,17,60.76,0
2023-09-08,DOUBLE_STRAP_SUEDE_SANDALS,13,58.9,0
2023-09-09,DOUBLE_STRAP_SUEDE_SANDALS,20,60.72,0
2023-09-10,DOUBLE_STRAP_SUEDE_SANDALS,22,60.22,0
2023-09-11,DOUBLE_STRAP_SUEDE_SANDALS,13,61.8,0
2023-09-12,DOUBLE_STRAP_SUEDE_SANDALS,13,60.43,0
2023-09-13,DOUBLE_STRAP_SUEDE_SANDALS,11,58.94,0
2023-09-14,DOUBLE_STRAP_SUEDE_SANDALS,11,59.76,0
2023-09-15,DOUBLE_STRAP_SUEDE_SANDALS,15,57.9,0
2023-09-16,DOUBLE_STRAP_SUEDE_SANDALS,11,62.76,0
2023-09-17,DOUBLE_STRAP_SUEDE_SANDALS,17,61.25,0
2023-09-18,DOUBLE_STRAP_SUEDE_SANDALS,13,59.52,0
2023-09-19,DOUBLE_STRAP_SUEDE_SANDALS,9,58.71,0
2023-09-20,DOUBLE_STRAP_SUEDE_SANDALS,16,60.37,0
2023-09-21,DOUBLE_STRAP_SUEDE_SANDALS,20,58.62,0
2023-09-22,DOUBLE_STRAP_SUEDE_SANDALS,14,59.1,0
2023-09-23,DOUBLE_STRAP_SUEDE_SANDALS,16,57.53,0
2023-09-24,DOUBLE_STRAP_SUEDE_SANDALS,16,61.77,0
2023-09-25,DOUBLE_STRAP_SUEDE_SANDALS,11,58.54,0
2023-09-26,DOUBLE_STRAP_SUEDE_SANDALS,12,62.13,0
2023-09-27,DOUBLE_STRAP_SUEDE_SANDALS,8,60.01,0
2023-09-28,DOUBLE_STRAP_SUEDE_SANDALS,12,59.19,0
2023-09-29,DOUBLE_STRAP_SUEDE_SANDALS,12,62.88,0
2023-09-30,DOUBLE_STRAP_SUEDE_SANDALS,17,59.45,0
2023-10-01,DOUBLE_STRAP_SUEDE_SANDALS,21,59.08,0
2023-10-02,DOUBLE_STRAP_SUEDE_SANDALS,9,61.9,0
2023-10-03,DOUBLE_STRAP_SUEDE_SANDALS,17,57.55,0
2023-10-04,DOUBLE_STRAP_SUEDE_SANDALS,12,61.97,0
2023-10-05,DOUBLE_STRAP_SUEDE_SANDALS,11,57.78,0
2023-10-06,DOUBLE_STRAP_SUEDE_SANDALS,17,58.8,0
2023-10-07,DOUBLE_STRAP_SUEDE_SANDALS,15,59.28,0
2023-10-08,DOUBLE_STRAP_SUEDE_SANDALS,16,60.33,0
2023-10-09,DOUBLE_STRAP_SUEDE_SANDALS,11,61.81,0
2023-10-10,DOUBLE_STRAP_SUEDE_SANDALS,14,60.18,0
2023-10-11,DOUBLE_STRAP_SUEDE_SANDALS,13,60.35,0
2023-10-12,DOUBLE_STRAP_SUEDE_SANDALS,12,62.6,0
2023-10-13,DOUBLE_STRAP_SUEDE_SANDALS,14,58.22,0
2023-10-14,DOUBLE_STRAP_SUEDE_SANDALS,19,58.11,0
2023-10-15,DOUBLE_STRAP_SUEDE_SANDALS,15,59.93,0
2023-10-16,DOUBLE_STRAP_SUEDE_SANDALS,14,59.69,0
2023-10-17,DOUBLE_STRAP_SUEDE_SANDALS,13,57.09,0
2023-10-18,DOUBLE_STRAP_SUEDE_SANDALS,9,57.69,0
2023-10-19,DOUBLE_STRAP_SUEDE_SANDALS,14,59.44,0
2023-10-20,DOUBLE_STRAP_SUEDE_SANDALS,17,60.0,0
2023-10-21,DOUBLE_STRAP_SUEDE_SANDALS,22,61.6,0
2023-10-22,DOUBLE_STRAP_SUEDE_SANDALS,15,61.48,0
2023-10-23,DOUBLE_STRAP_SUEDE_SANDALS,9,58.93,0
2023-10-24,DOUBLE_STRAP_SUEDE_SANDALS,15,59.72,0
2023-10-25,DOUBLE_STRAP_SUEDE_SANDALS,17,58.88,0
2023-10-26,DOUBLE_STRAP_SUEDE_SANDALS,12,57.73,0
2023-10-27,DOUBLE_STRAP_SUEDE_SANDALS,17,58.26,0
2023-10-28,DOUBLE_STRAP_SUEDE_SANDALS,18,60.57,0
2023-10-29,DOUBLE_STRAP_SUEDE_SANDALS,15,59.83,0
2023-10-30,DOUBLE_STRAP_SUEDE_SANDALS,12,61.11,0
2023-10-31,DOUBLE_STRAP_SUEDE_SANDALS,17,58.64,0
2023-11-01,DOUBLE_STRAP_SUEDE_SANDALS,21,53.34,1
2023-11-02,DOUBLE_STRAP_SUEDE_SANDALS,28,47.84,1
2023-11-03,DOUBLE_STRAP_SUEDE_SANDALS,30,46.14,1
2023-11-04,DOUBLE_STRAP_SUEDE_SANDALS,30,46.93,1
2023-11-05,DOUBLE_STRAP_SUEDE_SANDALS,30,53.4,1
2023-11-06,DOUBLE_STRAP_SUEDE_SANDALS,12,47.85,1
2023-11-07,DOUBLE_STRAP_SUEDE_SANDALS,34,50.34,1
2023-11-08,DOUBLE_STRAP_SUEDE_SANDALS,26,50.83,1
2023-11-09,DOUBLE_STRAP_SUEDE_SANDALS,32,48.46,1
2023-11-10,DOUBLE_STRAP_SUEDE_SANDALS,42,51.3,1
2023-11-11,DOUBLE_STRAP_SUEDE_SANDALS,25,47.12,1
2023-11-12,DOUBLE_STRAP_SUEDE_SANDALS,22,51.9,1
2023-11-13,DOUBLE_STRAP_SUEDE_SANDALS,22,50.86,1
2023-11-14,DOUBLE_STRAP_SUEDE_SANDALS,35,48.56,1
2023-11-15,DOUBLE_STRAP_SUEDE_SANDALS,21,53.57,1
2023-11-16,DOUBLE_STRAP_SUEDE_SANDALS,22,48.12,1
2023-11-17,DOUBLE_STRAP_SUEDE_SANDALS,38,48.6,1
2023-11-18,DOUBLE_STRAP_SUEDE_SANDALS,32,46.14,1
2023-11-19,DOUBLE_STRAP_SUEDE_SANDALS,54,46.44,1
2023-11-20,DOUBLE_STRAP_SUEDE_SANDALS,21,50.85,1
2023-11-21,DOUBLE_STRAP_SUEDE_SANDALS,29,53.09,1
2023-11-22,DOUBLE_STRAP_SUEDE_SANDALS,82,52.3,1
2023-11-23,DOUBLE_STRAP_SUEDE_SANDALS,61,47.36,1
2023-11-24,DOUBLE_STRAP_SUEDE_SANDALS,63,46.72,1
2023-11-25,DOUBLE_STRAP_SUEDE_SANDALS,85,49.98,1
2023-11-26,DOUBLE_STRAP_SUEDE_SANDALS,61,51.0,1
2023-11-27,DOUBLE_STRAP_SUEDE_SANDALS,63,51.47,1
2023-11-28,DOUBLE_STRAP_SUEDE_SANDALS,77,45.76,1
2023-11-29,DOUBLE_STRAP_SUEDE_SANDALS,31,53.55,1
2023-11-30,DOUBLE_STRAP_SUEDE_SANDALS,33,48.9,1
2023-12-01,DOUBLE_STRAP_SUEDE_SANDALS,33,49.2,1
2023-12-02,DOUBLE_STRAP_SUEDE_SANDALS,40,51.1,1
2023-12-03,DOUBLE_STRAP_SUEDE_SANDALS,33,50.16,1
2023-12-04,DOUBLE_STRAP_SUEDE_SANDALS,25,47.88,1
2023-12-05,DOUBLE_STRAP_SUEDE_SANDALS,28,53.11,1
2023-12-06,DOUBLE_STRAP_SUEDE_SANDALS,36,47.32,1
2023-12-07,DOUBLE_STRAP_SUEDE_SANDALS,47,53.26,1
2023-12-08,DOUBLE_STRAP_SUEDE_SANDALS,31,51.55,1
2023-12-09,DOUBLE_STRAP_SUEDE_SANDALS,44,46.03,1
2023-12-10,DOUBLE_STRAP_SUEDE_SANDALS,56,48.22,1
2023-12-11,DOUBLE_STRAP_SUEDE_SANDALS,20,45.83,1
2023-12-12,DOUBLE_STRAP_SUEDE_SANDALS,23,51.17,1
2023-12-13,DOUBLE_STRAP_SUEDE_SANDALS,38,51.25,1
2023-12-14,DOUBLE_STRAP_SUEDE_SANDALS,29,48.97,1
2023-12-15,DOUBLE_STRAP_SUEDE_SANDALS,67,45.31,1
2023-12-16,DOUBLE_STRAP_SUEDE_SANDALS,84,47.87,1
2023-12-17,DOUBLE_STRAP_SUEDE_SANDALS,51,51.89,1
2023-12-18,DOUBLE_STRAP_SUEDE_SANDALS,63,50.62,1
2023-12-19,DOUBLE_STRAP_SUEDE_SANDALS,50,47.59,1
2023-12-20,DOUBLE_STRAP_SUEDE_SANDALS,37,49.61,1
2023-12-21,DOUBLE_STRAP_SUEDE_SANDALS,46,51.39,1
2023-12-22,DOUBLE_STRAP_SUEDE_SANDALS,54,45.64,1
2023-12-23,DOUBLE_STRAP_SUEDE_SANDALS,94,51.41,1
2023-12-24,DOUBLE_STRAP_SUEDE_SANDALS,94,52.3,1
2023-12-25,DOUBLE_STRAP_SUEDE_SANDALS,32,46.92,1
2023-12-26,DOUBLE_STRAP_SUEDE_SANDALS,41,50.0,1
2023-12-27,DOUBLE_STRAP_SUEDE_SANDALS,49,53.03,1
2023-12-28,DOUBLE_STRAP_SUEDE_SANDALS,31,49.37,1
2023-12-29,DOUBLE_STRAP_SUEDE_SANDALS,34,49.46,1
2023-12-30,DOUBLE_STRAP_SUEDE_SANDALS,38,51.5,1
2023-12-31,DOUBLE_STRAP_SUEDE_SANDALS,32,48.08,1
2024-01-01,DOUBLE_STRAP_SUEDE_SANDALS,31,49.91,1
2024-01-02,DOUBLE_STRAP_SUEDE_SANDALS,65,48.25,1
2024-01-03,DOUBLE_STRAP_SUEDE_SANDALS,60,50.46,1
2024-01-04,DOUBLE_STRAP_SUEDE_SANDALS,40,53.39,1
2024-01-05,DOUBLE_STRAP_SUEDE_SANDALS,65,51.18,1
2024-01-06,DOUBLE_STRAP_SUEDE_SANDALS,60,51.36,1
2024-01-07,DOUBLE_STRAP_SUEDE_SANDALS,57,47.72,1
2024-01-08,DOUBLE_STRAP_SUEDE_SANDALS,26,50.98,1
2024-01-09,DOUBLE_STRAP_SUEDE_SANDALS,33,45.45,1
2024-01-10,DOUBLE_STRAP_SUEDE_SANDALS,38,51.69,1
2024-01-11,DOUBLE_STRAP_SUEDE_SANDALS,39,45.93,1
2024-01-12,DOUBLE_STRAP_SUEDE_SANDALS,36,52.8,1
2024-01-13,DOUBLE_STRAP_SUEDE_SANDALS,34,52.6,1
2024-01-14,DOUBLE_STRAP_SUEDE_SANDALS,43,49.6,1
2024-01-15,DOUBLE_STRAP_SUEDE_SANDALS,20,47.48,1
2024-01-16,DOUBLE_STRAP_SUEDE_SANDALS,28,49.7,1
2024-01-17,DOUBLE_STRAP_SUEDE_SANDALS,34,51.94,1
2024-01-18,DOUBLE_STRAP_SUEDE_SANDALS,34,45.37,1
2024-01-19,DOUBLE_STRAP_SUEDE_SANDALS,36,51.17,1
2024-01-20,DOUBLE_STRAP_SUEDE_SANDALS,36,52.8,1
2024-01-21,DOUBLE_STRAP_SUEDE_SANDALS,22,49.73,1
2024-01-22,DOUBLE_STRAP_SUEDE_SANDALS,33,53.12,1
2024-01-23,DOUBLE_STRAP_SUEDE_SANDALS,39,53.45,1
2024-01-24,DOUBLE_STRAP_SUEDE_SANDALS,21,47.04,1
2024-01-25,DOUBLE_STRAP_SUEDE_SANDALS,30,49.31,1
2024-01-26,DOUBLE_STRAP_SUEDE_SANDALS,27,51.1,1
2024-01-27,DOUBLE_STRAP_SUEDE_SANDALS,22,46.43,1
2024-01-28,DOUBLE_STRAP_SUEDE_SANDALS,40,47.01,1
2024-01-29,DOUBLE_STRAP_SUEDE_SANDALS,24,46.34,1
2024-01-30,DOUBLE_STRAP_SUEDE_SANDALS,21,51.7,1
2024-01-31,DOUBLE_STRAP_SUEDE_SANDALS,21,50.3,1
2024-02-01,DOUBLE_STRAP_SUEDE_SANDALS,17,58.49,0
2024-02-02,DOUBLE_STRAP_SUEDE_SANDALS,27,62.44,0
2024-02-03,DOUBLE_STRAP_SUEDE_SANDALS,34,60.19,0
2024-02-04,DOUBLE_STRAP_SUEDE_SANDALS,14,62.59,0
2024-02-05,DOUBLE_STRAP_SUEDE_SANDALS,19,61.56,0
2024-02-06,DOUBLE_STRAP_SUEDE_SANDALS,19,59.5,0
2024-02-07,DOUBLE_STRAP_SUEDE_SANDALS,15,61.87,0
2024-02-08,DOUBLE_STRAP_SUEDE_SANDALS,15,61.1,0
2024-02-09,DOUBLE_STRAP_SUEDE_SANDALS,21,58.65,0
2024-02-10,DOUBLE_STRAP_SUEDE_SANDALS,17,61.25,0
2024-02-11,DOUBLE_STRAP_SUEDE_SANDALS,17,58.28,0
2024-02-12,DOUBLE_STRAP_SUEDE_SANDALS,12,59.76,0
2024-02-13,DOUBLE_STRAP_SUEDE_SANDALS,12,57.17,0
2024-02-14,DOUBLE_STRAP_SUEDE_SANDALS,12,59.59,0
2024-02-15,DOUBLE_STRAP_SUEDE_SANDALS,12,60.66,0
2024-02-16,DOUBLE_STRAP_SUEDE_SANDALS,17,62.05,0
2024-02-17,DOUBLE_STRAP_SUEDE_SANDALS,19,58.44,0
2024-02-18,DOUBLE_STRAP_SUEDE_SANDALS,24,60.88,0
2024-02-19,DOUBLE_STRAP_SUEDE_SANDALS,12,58.95,0
2023-08-24,FAUX_LEATHER_BOMBER_JACKET_MAN,12,113.28,0
2023-08-25,FAUX_LEATHER_BOMBER_JACKET_MAN,15,105.57,0
2023-08-26,FAUX_LEATHER_BOMBER_JACKET_MAN,13,112.21,0
2023-08-27,FAUX_LEATHER_BOMBER_JACKET_MAN,13,103.93,0
2023-08-28,FAUX_LEATHER_BOMBER_JACKET_MAN,9,104.24,0
2023-08-29,FAUX_LEATHER_BOMBER_JACKET_MAN,13,112.61,0
2023-08-30,FAUX_LEATHER_BOMBER_JACKET_MAN,8,104.57,0
2023-08-31,FAUX_LEATHER_BOMBER_JACKET_MAN,11,113.46,0
2023-09-01,FAUX_LEATHER_BOMBER_JACKET_MAN,15,113.13,0
2023-09-02,FAUX_LEATHER_BOMBER_JACKET_MAN,15,109.78,0
2023-09-03,FAUX_LEATHER_BOMBER_JACKET_MAN,6,107.0,0
2023-09-04,FAUX_LEATHER_BOMBER_JACKET_MAN,11,108.29,0
2023-09-05,FAUX_LEATHER_BOMBER_JACKET_MAN,12,113.28,0
2023-09-06,FAUX_LEATHER_BOMBER_JACKET_MAN,14,108.38,0
2023-09-07,FAUX_LEATHER_BOMBER_JACKET_MAN,15,110.0,0
2023-09-08,FAUX_LEATHER_BOMBER_JACKET_MAN,16,111.21,0
2023-09-09,FAUX_LEATHER_BOMBER_JACKET_MAN,15,104.69,0
2023-09-10,FAUX_LEATHER_BOMBER_JACKET_MAN,10,107.74,0
2023-09-11,FAUX_LEATHER_BOMBER_JACKET_MAN,14,113.91,0
2023-09-12,FAUX_LEATHER_BOMBER_JACKET_MAN,11,110.1,0
2023-09-13,FAUX_LEATHER_BOMBER_JACKET_MAN,12,110.46,0
2023-09-14,FAUX_LEATHER_BOMBER_JACKET_MAN,16,104.32,0
2023-09-15,FAUX_LEATHER_BOMBER_JACKET_MAN,12,108.7,0
2023-09-16,FAUX_LEATHER_BOMBER_JACKET_MAN,12,104.05,0
2023-09-17,FAUX_LEATHER_BOMBER_JACKET_MAN,15,114.14,0
2023-09-18,FAUX_LEATHER_BOMBER_JACKET_MAN,9,107.16,0
2023-09-19,FAUX_LEATHER_BOMBER_JACKET_MAN,9,110.21,0
2023-09-20,FAUX_LEATHER_BOMBER_JACKET_MAN,13,106.61,0
2023-09-21,FAUX_LEATHER_BOMBER_JACKET_MAN,13,103.61,0
2023-09-22,FAUX_LEATHER_BOMBER_JACKET_MAN,11,103.63,0
2023-09-23,FAUX_LEATHER_BOMBER_JACKET_MAN,16,112.3,0
2023-09-24,FAUX_LEATHER_BOMBER_JACKET_MAN,15,109.79,0
2023-09-25,FAUX_LEATHER_BOMBER_JACKET_MAN,7,113.71,0
2023-09-26,FAUX_LEATHER_BOMBER_JACKET_MAN,14,107.88,0
2023-09-27,FAUX_LEATHER_BOMBER_JACKET_MAN,14,104.79,0
2023-09-28,FAUX_LEATHER_BOMBER_JACKET_MAN,12,107.31,0
2023-09-29,FAUX_LEATHER_BOMBER_JACKET_MAN,20,108.93,0
2023-09-30,FAUX_LEATHER_BOMBER_JACKET_MAN,18,111.2,0
2023-10-01,FAUX_LEATHER_BOMBER_JACKET_MAN,16,108.15,0
2023-10-02,FAUX_LEATHER_BOMBER_JACKET_MAN,9,108.03,0
2023-10-03,FAUX_LEATHER_BOMBER_JACKET_MAN,15,110.18,0
2023-10-04,FAUX_LEATHER_BOMBER_JACKET_MAN,16,106.92,0
2023-10-05,FAUX_LEATHER_BOMBER_JACKET_MAN,13,106.36,0
2023-10-06,FAUX_LEATHER_BOMBER_JACKET_MAN,18,104.2,0
2023-10-07,FAUX_LEATHER_BOMBER_JACKET_MAN,26,104.8,0
2023-10-08,FAUX_LEATHER_BOMBER_JACKET_MAN,23,107.73,0
2023-10-09,FAUX_LEATHER_BOMBER_JACKET_MAN,7,104.87,0
2023-10-10,FAUX_LEATHER_BOMBER_JACKET_MAN,13,108.12,0
2023-10-11,FAUX_LEATHER_BOMBER_JACKET_MAN,15,104.42,0
2023-10-12,FAUX_LEATHER_BOMBER_JACKET_MAN,16,107.42,0
2023-10-13,FAUX_LEATHER_BOMBER_JACKET_MAN,19,110.95,0
2023-10-14,FAUX_LEATHER_BOMBER_JACKET_MAN,23,107.49,0
2023-10-15,FAUX_LEATHER_BOMBER_JACKET_MAN,21,110.48,0
2023-10-16,FAUX_LEATHER_BOMBER_JACKET_MAN,14,113.5,0
2023-10-17,FAUX_LEATHER_BOMBER_JACKET_MAN,20,111.44,0
2023-10-18,FAUX_LEATHER_BOMBER_JACKET_MAN,18,104.86,0
2023-10-19,FAUX_LEATHER_BOMBER_JACKET_MAN,13,103.68,0
2023-10-20,FAUX_LEATHER_BOMBER_JACKET_MAN,20,108.15,0
2023-10-21,FAUX_LEATHER_BOMBER_JACKET_MAN,22,109.84,0
2023-10-22,FAUX_LEATHER_BOMBER_JACKET_MAN,14,104.03,0
2023-10-23,FAUX_LEATHER_BOMBER_JACKET_MAN,15,107.29,0
2023-10-24,FAUX_LEATHER_BOMBER_JACKET_MAN,14,111.5,0
2023-10-25,FAUX_LEATHER_BOMBER_JACKET_MAN,21,111.1,0
2023-10-26,FAUX_LEATHER_BOMBER_JACKET_MAN,19,108.24,0
2023-10-27,FAUX_LEATHER_BOMBER_JACKET_MAN,16,106.89,0
2023-10-28,FAUX_LEATHER_BOMBER_JACKET_MAN,28,112.15,0
2023-10-29,FAUX_LEATHER_BOMBER_JACKET_MAN,30,112.51,0
2023-10-30,FAUX_LEATHER_BOMBER_JACKET_MAN,15,112.9,0
2023-10-31,FAUX_LEATHER_BOMBER_JACKET_MAN,18,107.03,0
2023-11-01,FAUX_LEATHER_BOMBER_JACKET_MAN,35,87.82,1
2023-11-02,FAUX_LEATHER_BOMBER_JACKET_MAN,37,87.87,1
2023-11-03,FAUX_LEATHER_BOMBER_JACKET_MAN,39,88.79,1
2023-11-04,FAUX_LEATHER_BOMBER_JACKET_MAN,34,84.28,1
2023-11-05,FAUX_LEATHER_BOMBER_JACKET_MAN,40,92.31,1
2023-11-06,FAUX_LEATHER_BOMBER_JACKET_MAN,24,88.45,1
2023-11-07,FAUX_LEATHER_BOMBER_JACKET_MAN,28,92.82,1
